,Wavelength,Absorbance
0,197.74229431152344,0.15938680490392831
1,198.54447826629888,0.2624217538910592
2,199.3465966950384,0.1342153609137113
3,200.14864957034217,0.0953055906048478
4,200.9506368648104,0.17701152110242213
5,201.75255855104328,0.1832724941841984
6,202.55441460164096,0.17556038804892804
7,203.35620498920363,0.17550604121271288
8,204.1579296863315,0.1768398657770336
9,204.95958866562475,0.1822539363195848
10,205.76118189968352,0.18595305421517688
11,206.5627093611081,0.19890047788565798
12,207.3641710224985,0.1929527837907517
13,208.16556685645503,0.19872186680283493
14,208.96689683557796,0.19715057956066162
15,209.76816093246725,0.19438875384951385
16,210.56935911972323,0.21391615802248068
17,211.37049136994605,0.21837260456104862
18,212.1715576557359,0.22056009907257476
19,212.972557949693,0.23645554418309342
20,213.77349222441745,0.2436391339436315
21,214.5743604525095,0.2528133547358046
22,215.3751626065693,0.258156197617276
23,216.17589865919703,0.2647377786071462
24,216.97656858299297,0.25852875910529294
25,217.7771723505572,0.26138780527594246
26,218.5777099344899,0.26734536380343643
27,219.3781813073913,0.27016647272430344
28,220.1785864418616,0.2708793244601899
29,220.9789253105009,0.269002350934697
30,221.77919788590947,0.2650029293072596
31,222.57940414068744,0.2592283280594968
32,223.37954404743505,0.2492299704774814
33,224.17961757875244,0.239276266808211
34,224.9796247072398,0.23079145702931908
35,225.77956540549727,0.21962679369409924
36,226.5794396461252,0.20932898260567592
37,227.3792474017236,0.20074400635434853
38,228.1789886448927,0.19433236580161492
39,228.97866334823271,0.1893005270517975
40,229.7782714843438,0.18499556971198566
41,230.57781302582617,0.18256770617393003
42,231.37728794528,0.18263232965752754
43,232.1766962153054,0.18656675537603948
44,232.97603780850267,0.19231351401518942
45,233.77531269747192,0.19896338339458108
46,234.5745208548134,0.20862218353516754
47,235.3736622531272,0.21944855673111152
48,236.1727368650136,0.23509439467300108
49,236.97174466307268,0.25051152252394593
50,237.77068561990475,0.26635769163322437
51,238.5695597081099,0.28521418808954807
52,239.36836690028832,0.3031110551079101
53,240.16710716904024,0.3259024748846125
54,240.96578048696583,0.34724977854800815
55,241.76438682666523,0.3685363739412077
56,242.5629261607387,0.38898461164860976
57,243.3613984617864,0.4118545669358493
58,244.1598037024084,0.433684794886699
59,244.95814185520507,0.4537505299154389
60,245.7564128927765,0.470590251316046
61,246.5546167877229,0.4834707260055706
62,247.3527535126444,0.49404958217732464
63,248.1508230401412,0.49898213921981016
64,248.9488253428135,0.49904376861294986
65,249.74676039326152,0.49683977189276884
66,250.5446281640854,0.49701545285271975
67,251.3424286278853,0.4927656713465136
68,252.14016175726152,0.4852994521321844
69,252.9378275248141,0.4702298612433672
70,253.73542590314332,0.4510417385898392
71,254.53295686484933,0.42142308486528557
72,255.33042038253237,0.38508152732851997
73,256.12781642879247,0.34315883199032254
74,256.92514497623,0.2994540315146131
75,257.722405997445,0.2536473750238284
76,258.51959946503774,0.2079220234970116
77,259.3167253516084,0.16511290343981064
78,260.1137836297571,0.12548618601692085
79,260.9107742720841,0.09123159536351955
80,261.7076972511896,0.06293510792908202
81,262.5045525396736,0.04128035016775383
82,263.3013401101365,0.024203202782061506
83,264.0980599351784,0.012511343029130984
84,264.8947119873995,0.0028115932223982676
85,265.69129623939995,-0.005513875887494246
86,266.48781266377995,-0.007597495782245778
87,267.2842612331397,-0.010954481059164578
88,268.0806419200794,-0.011733805051022672
89,268.8769546971992,-0.012375096897715376
90,269.6731995370993,-0.0118250129939107
91,270.46937641237986,-0.012773098464876176
92,271.2654852956411,-0.011653414674505702
93,272.06152615948315,-0.008997999099953913
94,272.8574989765063,-0.008573779689361294
95,273.65340371931063,-0.006661594037923435
96,274.44924036049633,-0.004982219299689283
97,275.2450088726636,-0.003400471698769225
98,276.0407092284127,-0.0018492448513824367
99,276.83634140034377,-0.003472668623669517
100,277.6319053610569,-0.006828606958455663
101,278.4274010831524,-0.008565470886946536
102,279.2228285392304,-0.008315007178950673
103,280.01818770189107,-0.005776159211656695
104,280.8134785437346,-0.0014242315086946955
105,281.60870103736124,0.002488763089674717
106,282.4038551553711,0.0038694986519102748
107,283.1989408703644,-0.0010678375900232129
108,283.99395815494125,-0.004250353015726849
109,284.7889069817019,-0.003645631095977153
110,285.5837873232466,-0.0014709158548356638
111,286.3785991521754,0.003370295649313626
112,287.1733424410886,0.006149174668647672
113,287.9680171625863,0.009649962576858462
114,288.7626232892688,0.012274603724013178
115,289.55716079373605,0.01416888897279861
116,290.35162964858847,0.015820633675970863
117,291.1460298264262,0.017355934463331057
118,291.94036129984926,0.0165851084402604
119,292.73462404145806,0.019135523655643305
120,293.52881802385264,0.023505088434206678
121,294.32294321963326,0.024586154857140607
122,295.11699960140004,0.026626565996217155
123,295.9109871417532,0.028560698278644603
124,296.7049058132929,0.03262996619536801
125,297.49875558861936,0.03644472861791537
126,298.29253644033275,0.03608601404518169
127,299.08624834103324,0.04003883607728148
128,299.87989126332104,0.043198483779278846
129,300.6734651797963,0.046547586664999197
130,301.46697006305925,0.04802924587630633
131,302.26040588571004,0.04920072793481317
132,303.05377262034887,0.05044532119787884
133,303.8470702395759,0.05041779837336399
134,304.6402987159913,0.048220270121171305
135,305.43345802219534,0.04925006188953196
136,306.22654813078816,0.04909135637179332
137,307.0195690143699,0.05317048371191005
138,307.8125206455408,0.059321618037326884
139,308.605402996901,0.062065751908610495
140,309.3982160410507,0.06399469533330657
141,310.19095975059014,0.06268096271326537
142,310.9836340981194,0.06228794933300236
143,311.77623905623875,0.05995778826490142
144,312.5687745975483,0.06360959005009673
145,313.3612406946484,0.06431359365929537
146,314.15363732013896,0.06788003816526395
147,314.9459644466204,0.06973280475432134
148,315.7382220466928,0.06986377922032144
149,316.53041009295634,0.07142710558653423
150,317.32252855801124,0.07290022224281761
151,318.1145774144577,0.07463472839507443
152,318.9065566348959,0.07553475539832885
153,319.69846619192595,0.07486671229335115
154,320.4903060581481,0.07170166176512563
155,321.2820762061625,0.07206534794955863
156,322.0737766085694,0.07229810170397152
157,322.8654072379689,0.06901992216208433
158,323.65696806696127,0.06856338790170177
159,324.44845906814663,0.06981301819365404
160,325.23988021412515,0.07061143875612255
161,326.03123147749704,0.06831766924963362
162,326.82251283086254,0.06841549086500165
163,327.6137242468218,0.06917967325422048
164,328.4048656979749,0.0684147168252578
165,329.1959371569222,0.06710072061748182
166,329.9869385962637,0.06671178196435254
167,330.7778699885998,0.06903319201165081
168,331.5687313065305,0.07104338672105989
169,332.35952252265605,0.07520312269110815
170,333.15024360957665,0.07512801734980715
171,333.94089453989244,0.07961626411828168
172,334.73147528620365,0.08294055591426658
173,335.52198582111043,0.08639351991996844
174,336.312426117213,0.08702294196147187
175,337.1027961471115,0.08693883016748752
176,337.8930958834062,0.08857100829890707
177,338.6833252986972,0.09001977994143043
178,339.4734843655847,0.09431631099077223
179,340.26357305666886,0.09302234958065636
180,341.05359134454994,0.09570178228287993
181,341.8435392018281,0.09818860502587093
182,342.6334166011034,0.09655184686696372
183,343.42322351497626,0.09764704749167688
184,344.21295991604666,0.09810815252450533
185,345.0026257769149,0.09911636149456685
186,345.7922210701811,0.09909010398772564
187,346.58174576844544,0.0985420261795589
188,347.37119984430814,0.09901109973146222
189,348.1605832703694,0.09794907864055644
190,348.94989601922936,0.09868421012333475
191,349.7391380634882,0.09824585359851895
192,350.5283093757462,0.09901125488979773
193,351.3174099286034,0.09637914484538654
194,352.1064396946601,0.09703859457462394
195,352.8953986465164,0.09581676451126736
196,353.68428675677256,0.09330120974119319
197,354.4731039980287,0.08998894266412039
198,355.26185034288505,0.08814958675905707
199,356.0505257639418,0.08754682315452647
200,356.8391302337991,0.0859560372739828
201,357.6276637250571,0.08304420274914548
202,358.4161262103161,0.08117189161888275
203,359.20451766217616,0.0778826612978151
204,359.9928380532376,0.07719041089864598
205,360.7810873561005,0.07167148871117424
206,361.56926554336496,0.07291878179306899
207,362.35737258763135,0.06987321437097019
208,363.14540846149976,0.06400644279652637
209,363.9333731375704,0.05990395247589575
210,364.7212665884434,0.058851610105469715
211,365.5090887867191,0.056342539281435206
212,366.2968397049975,0.05561530657899219
213,367.0845193158788,0.054370889673030554
214,367.8721275919633,0.05000064169443974
215,368.6596645058512,0.046538018233814926
216,369.4471300301425,0.04551397439925364
217,370.2345241374375,0.04019598828246282
218,371.0218468003365,0.03898771462273398
219,371.8090979914394,0.034249181087603
220,372.5962776833466,0.031147799168988133
221,373.38338584865824,0.026804244439333713
222,374.1704224599745,0.026610841116744888
223,374.9573874898956,0.025407651072121895
224,375.7442809110216,0.024040060954406528
225,376.5311026959528,0.019801382213485264
226,377.3178528172894,0.015351187777679187
227,378.10453124763154,0.013346295044990075
228,378.89113795957934,0.009486961965704532
229,379.6776729257331,0.007120114363683705
230,380.46413611869286,0.005946741516300258
231,381.250527511059,0.00880924616251949
232,382.0368470754315,0.004555179458808678
233,382.8230947844107,0.0076475644757934
234,383.6092706105968,0.005369944901889412
235,384.39537452658976,0.004880608499516381
236,385.18140650499,0.005406496222503054
237,385.9673665183976,0.0033785535626069674
238,386.7532545394128,-0.0005212064736036526
239,387.5390705406356,-0.000938713171854455
240,388.3248144946665,-0.0024653661708654573
241,389.1104863741055,-0.00028252627615565906
242,389.8960861515527,0.0002288024242583786
243,390.6816137996085,-0.0012079749327822964
244,391.46706929087287,-0.0028813560615006395
245,392.25245259794616,-0.0031618508365279796
246,393.0377636934284,-0.00326292369377823
247,393.82300254992,-0.00745779832640775
248,394.6081691400209,-0.009750298099917287
249,395.3932634363314,-0.009624573190105346
250,396.1782854114517,-0.009316468522172161
251,396.963235037982,-0.012228425351577199
252,397.7481122885224,-0.010832868843919985
253,398.5329171356731,-0.007299384185540658
254,399.3176495520343,-0.007070288162028759
255,400.1023095102062,-0.006809165602359224
256,400.886896982789,-0.005090434710587677
257,401.6714119423829,-0.004143869577502679
258,402.455854361588,-0.00650143755392385
259,403.2402242130046,-0.006028645472311356
260,404.0245214692328,-0.006939585683634564
261,404.8087461028727,-0.008186249738729057
262,405.5928980865247,-0.004985952652692638
263,406.3769773927888,-0.003845844042494162
264,407.1609839942653,-0.002757251341868605
265,407.9449178635543,-0.0061445119105507096
266,408.72877897325606,-0.008472849117684644
267,409.51256729597065,-0.00393803468388082
268,410.2962828042984,-0.007163338826032317
269,411.0799254708394,-0.0074699704509172404
270,411.8634952681939,-0.008802996969382304
271,412.646992168962,-0.010542123653060953
272,413.430416145744,-0.011582835577141681
273,414.2137671711399,-0.012533680800445535
274,414.9970452177501,-0.011571058833820647
275,415.7802502581746,-0.008780200563161922
276,416.5633822650137,-0.007848582784642177
277,417.3464412108675,-0.00844600527707523
278,418.1294270683362,-0.005957816111047232
279,418.91233981002017,-0.009644532166577735
280,419.6951794085194,-0.008404224435579477
281,420.47794583643406,-0.007173718970160725
282,421.2606390663644,-0.007158667636356197
283,422.0432590709106,-0.008118595803287276
284,422.82580582267286,-0.006695572660844196
285,423.6082792942513,-0.004669815920478826
286,424.3906794582462,-0.00617767358452409
287,425.1730062872577,-0.005320576568971613
288,425.9552597538859,-0.003553849380408536
289,426.7374398307311,-0.0023431912904971486
290,427.5195464903935,-0.002370430811314772
291,428.3015797054732,-0.0017609923464150246
292,429.0835394485703,-0.00020194525179795253
293,429.8654256922852,0.002254176038114619
294,430.647238409218,0.008398583659088243
295,431.4289775719688,0.010613454674132328
296,432.2106431531379,0.010051173274800262
297,432.9922351253254,0.009705447932862654
298,433.7737534611316,0.014114491080724823
299,434.55519813315647,0.018671925449205262
300,435.3365691140004,0.016053153097365158
301,436.11786637626346,0.01770658180980783
302,436.89908989254593,0.014265897343410494
303,437.6802396354479,0.012602011104657918
304,438.4613155775696,0.012422807523042478
305,439.2423176915112,0.009307939792843167
306,440.02324594987294,0.0006885465894219123
307,440.8041003252549,-0.004669425357873402
308,441.5848807902574,-0.00572226321910041
309,442.3655873174805,-0.009284088871177876
310,443.1462198795244,-0.0022411067476793
311,443.92677844898935,0.002018643233075934
312,444.7072629984754,0.0024697297595782652
313,445.487673500583,0.006371615435805222
314,446.2680099279121,0.009151424904534855
315,447.0482722530629,0.01219316422436878
316,447.82846044863567,0.011362670848046375
317,448.60857448723056,0.00572567078596703
318,449.38861434144775,-0.0005134141078592669
319,450.1685799838874,-0.0008813915579697906
320,450.94847138714977,-0.0032008812144049825
321,451.728288523835,-0.0034104227498158446
322,452.5080313665432,0.00045508093142471173
323,453.2876998878747,-0.0010182613001279428
324,454.0672940604296,-0.005007916200090778
325,454.846813856808,0.004665016182682613
326,455.6262592496103,0.003933607221951518
327,456.40563021143646,-0.0003291355753720637
328,457.1849267148869,-0.010808895711145017
329,457.9641487325615,-0.004934968085134883
330,458.7432962370608,-0.007897834184088737
331,459.5223692009846,-0.00581261582643966
332,460.3013675969334,-0.010911303229681257
333,461.08029139750727,-0.006697442941581866
334,461.8591405753064,-0.005680924659456799
335,462.6379151029309,-0.009064704278698377
336,463.416614952981,-0.008192718332363846
337,464.195240098057,-0.007978075795320505
338,464.9737905107589,-0.007723773491808084
339,465.7522661636871,-0.004727920953022768
340,466.53066702944153,-0.008073078499796216
341,467.30899308062254,-0.0034340477938868963
342,468.0872442898303,-0.00020301618514861897
343,468.8654206296649,0.00034216553878629874
344,469.6435220727267,-0.0031023950397974787
345,470.4215485916157,-0.005091335513703221
346,471.1995001589322,-0.0017923261198800056
347,471.9773767472763,-0.00926774051509055
348,472.7551783292483,-0.0030808401458245482
349,473.5329048774482,0.0007385686520815504
350,474.3105563644765,-0.004188136267061382
351,475.088132762933,-0.0029358429640782835
352,475.8656340454181,-0.0007668419881263211
353,476.643060184532,0.002219014874589975
354,477.4204111528748,-0.007698315362383412
355,478.1976869230468,-0.008740452831720091
356,478.974887467648,-0.004312069427237386
357,479.7520127592787,-0.002770352989011571
358,480.5290627705391,-0.006752073196110875
359,481.3060374740294,0.001985100842331944
360,482.0829368423497,-0.006698832943620947
361,482.8597608481002,-0.0056260105307146535
362,483.6365094638812,-0.002649007536465353
363,484.4131826622927,-0.0020942216167672556
364,485.189780415935,-0.0006732907545822786
365,485.96630269740825,-0.006044782958299633
366,486.7427494793127,-0.0009371841695586247
367,487.5191207342484,-0.002228202363033449
368,488.2954164348157,0.001907959446792118
369,489.07163655361467,-0.007275851708460013
370,489.8477810632455,-0.002890121063294504
371,490.6238499363084,-0.001904327222988056
372,491.3998431454036,0.002201916199259857
373,492.17576066313126,-0.006827409747971025
374,492.9516024620914,-0.00600966438296735
375,493.7273685148845,-0.002827302878759985
376,494.5030587941105,0.0034659176702853123
377,495.27867327236976,-0.0006775988312928138
378,496.0542119222623,-0.0005064906046963746
379,496.8296747163884,0.0037752784629266345
380,497.6050616273482,-0.004011988278936951
381,498.380372627742,-0.0008927478894396046
382,499.1556076901698,-0.0060008862955999165
383,499.9307667872319,0.0038388185576737066
384,500.7058498915285,0.004634794166949674
385,501.4808569756597,-0.0051312414564377296
386,502.25578801222576,-0.0026707653283270516
387,503.0306429738269,0.0031801103515108897
388,503.8054218330631,0.0013125965257070327
389,504.5801245625348,-0.0004615974356056429
390,505.354751134842,-0.005341050395750835
391,506.12930152258497,-0.004003699428083596
392,506.9037756983639,0.0024695830938681884
393,507.6781736347789,0.00031524503337926335
394,508.45249530443033,0.0034983221694695477
395,509.2267406799181,-0.0025467761720422977
396,510.00090973384266,0.0018905225614063714
397,510.7750024388041,0.0024398206368715925
398,511.54901876740246,-0.0002682180359804831
399,512.3229586922381,0.00342089589595046
400,513.0968221859112,0.005251170519297632
401,513.8706092210218,0.004691334197128916
402,514.6443197701702,0.004603457938501421
403,515.4179538059566,-0.0006515264308503133
404,516.1915113009811,-0.0030336944329689697
405,516.964992227844,0.0011266958513680425
406,517.7383965591455,0.0005697726317119844
407,518.5117242674855,0.002359504049101735
408,519.2849753254645,-8.37994353031224e-05
409,520.0581497056826,0.0014837995155442818
410,520.8312473807399,-0.00328075210191886
411,521.6042683232366,0.00043139602732467086
412,522.3772125057731,9.192276503033892e-05
413,523.1500799009492,0.0025669566609104466
414,523.9228704813653,0.000809422182307229
415,524.6955842196217,0.0006904878449424667
416,525.4682210883184,-0.002080598847385151
417,526.2407810600556,0.005289967580801691
418,527.0132641074337,0.0038046346597924163
419,527.7856702030525,0.001919980878513472
420,528.5579993195124,0.0026929844038450224
421,529.3302514294137,0.0004067394018195669
422,530.1024265053564,0.0032477620133586904
423,530.8745245199408,0.0008302454101293821
424,531.6465454457671,-0.00012190905896974913
425,532.4184892554352,-0.0013946231452417468
426,533.1903559215457,-0.0003750156272682714
427,533.9621454166985,-0.0010935973359977313
428,534.733857713494,-0.004180532806510262
429,535.5054927845321,0.0011639570079818862
430,536.2770506024132,-0.0021221292711348094
431,537.0485311397374,-6.830228090148882e-05
432,537.8199343691049,-0.001380826166678839
433,538.5912602631159,-0.0028257233866796905
434,539.3625087943706,0.0010558930033599534
435,540.1336799354691,0.0031698714203369782
436,540.9047736590117,0.003702328411822775
437,541.6757899375986,0.0014167259079784222
438,542.4467287438298,-0.0006167137878051454
439,543.2175900503056,0.006040391267772671
440,543.9883738296262,0.004099615316927818
441,544.7590800543918,0.0019888305354439084
442,545.5297086972025,-0.004161041842819568
443,546.3002597306586,0.0019859015123501744
444,547.0707331273602,0.003662587281369034
445,547.8411288599074,0.0041641860801080455
446,548.6114469009005,0.0017326486899193472
447,549.3816872229398,0.004028828904219572
448,550.1518497986253,0.002628784230244874
449,550.9219346005573,0.0038520400663619725
450,551.6919416013359,0.006847337279809518
451,552.4618707735613,0.003978082668020966
452,553.2317220898335,-0.0032558774301671423
453,554.0014955227531,0.00031701411208889807
454,554.77119104492,-0.00031161207485452813
455,555.5408086289344,-0.0009969018614474079
456,556.3103482473966,0.00526751377857293
457,557.0798098729067,0.008660304690812193
458,557.8491934780649,0.006928280503205486
459,558.6184990354714,0.004213740947207667
460,559.3877265177264,-0.001186208649618714
461,560.1568758974299,0.006239395480803711
462,560.9259471471823,0.0019257141802772604
463,561.6949402395837,-0.005573704902831378
464,562.4638551472344,-0.0024295416106143164
465,563.2326918427344,-0.0009312322277762464
466,564.0014502986841,0.0037549749278982802
467,564.7701304876834,0.0046516798239848445
468,565.5387323823327,0.005166000936353721
469,566.3072559552322,-0.005771526827957452
470,567.075701178982,-0.0005163968732214697
471,567.8440680261822,0.0010420099937488159
472,568.612356469433,0.001462214314543575
473,569.3805664813349,0.001502816012646735
474,570.1486980344877,0.0015704586202702764
475,570.9167511014917,0.0011740014122312292
476,571.6847256549472,0.004368115541598605
477,572.4526216674542,0.00411621094818676
478,573.220439111613,0.004053110669428428
479,573.9881779600239,0.0043328800252068755
480,574.7558381852868,0.004296510727387681
481,575.5234197600022,0.0033812888202366387
482,576.29092265677,-0.0016160823361841548
483,577.0583468481905,-0.004089358100281493
484,577.8256923068639,0.0028334294023683593
485,578.5929590053904,0.0038933542692676237
486,579.3601469163701,0.0036827212452605895
487,580.1272560124033,-0.001714919410140625
488,580.8942862660901,0.00858190861824118
489,581.6612376500308,0.010060272798080333
490,582.4281101368254,0.008125478912921813
491,583.1949036990742,0.01234579998470367
492,583.9616183093774,0.006819432136954323
493,584.7282539403351,0.006013392404401657
494,585.4948105645475,0.003597799560537074
495,586.2612881546148,0.0035205626023739334
496,587.0276866831373,0.001989259266886423
497,587.794006122715,0.0013143367248070192
498,588.5602464459482,-0.0014593234870072802
499,589.3264076254371,-0.0006539436605094151
500,590.0924896337817,-0.0018871995077189285
501,590.8584924435825,0.0005847546333842546
502,591.6244160274395,0.0049450101869799035
503,592.3902603579527,0.002961388510385854
504,593.1560254077226,8.189551349735424e-05
505,593.9217111493492,8.953708927639248e-05
506,594.6873175554329,-0.0023052917130380046
507,595.4528445985735,-0.0043885444704772625
508,596.2182922513716,-0.0006414740896352189
509,596.9836604864271,-0.0022061954735474454
510,597.7489492763402,-5.326004882399982e-05
511,598.5141585937114,0.005147171979019455
512,599.2792884111404,0.0020536777680191243
513,600.0443387012277,-0.0005273293853837457
514,600.8093094365736,0.0023384718781575
515,601.5742005897779,0.00038291986762745145
516,602.339012133441,0.004461166743814249
517,603.1037440401632,0.0008621933459848075
518,603.8683962825444,0.005412635753412859
519,604.632968833185,0.012400674174152138
520,605.3974616646851,0.0041530094689709585
521,606.161874749645,-0.0017755820402176603
522,606.9262080606646,0.0009080866347147554
523,607.6904615703445,0.0034443692756879196
524,608.4546352512846,0.0026551859950046386
